,elephant,dolphin,panda,lion,kangaroo,penguin,giraffe,chimpanzee,koala,orangutan
102,-3.453009843826294,-1.578009843826294,-5.374884605407715,-7.515509605407715,-6.7266844229452545,-6.058304749429226,-6.2968125329316535,-6.937400936947597,-6.257885915096267,-7.8330303225666285
103,-3.2947661876678467,-1.4041411876678467,-5.630703926086426,-7.286953926086426,-6.7012316948967054,-5.970762263983488,-6.357348557910882,-7.060409664942199,-6.638567088750278,-7.666986699216068
104,-3.97200870513916,-2.01888370513916,-5.71419620513916,-8.18294620513916,-7.104969728883589,-6.36820051074028,-6.878344412943989,-6.612647056490459,-6.737800703413086,-7.821161314845085
105,-3.943164110183716,-1.8181641101837158,-6.029101848602295,-8.388476371765137,-7.310498703664052,-6.8973026648163795,-7.083856222780014,-6.560365557576915,-7.122985592475743,-7.7130119521170855
106,-4.301753044128418,-1.973628044128418,-6.122065544128418,-8.723628044128418,-7.1534051854978316,-6.915693201124668,-7.012728928781144,-6.590823888744126,-7.044027801523043,-7.854962303303182
107,-3.7617945671081543,-2.0274195671081543,-5.839919567108154,-7.480544567108154,-6.371347053995123,-6.254815228283405,-6.050935742146976,-6.1993128059639275,-6.8791475159086986,-7.742007659748197
108,-3.0529747009277344,-1.3967245817184448,-4.748287200927734,-7.224849700927734,-6.654890594014432,-5.613916963338852,-6.131268010285567,-6.529570221355243,-5.607982465007808,-7.446174409240484
109,-3.899146795272827,-1.9460217952728271,-6.164771556854248,-7.867896556854248,-6.930539955341374,-6.512052111327648,-6.438277838249633,-6.219474911564248,-7.188348641197081,-7.734093748033047
110,-3.889274835586548,-1.9830248355865479,-5.881462097167969,-8.584587097167969,-7.0612186169673805,-6.584382325410843,-6.795564173869934,-6.623659729906649,-6.897182460052136,-7.809707674197853
111,-3.8911309242248535,-2.0161309242248535,-6.1020684242248535,-8.547381401062012,-7.25065790451481,-6.998177461326122,-6.711518284857448,-6.453644513991094,-7.211607323566568,-7.527094839140773
112,-4.1566162109375,-1.9769287109375,-6.1488037109375,-8.3675537109375,-7.164549701046781,-6.737079620361328,-6.9769819960711175,-6.4925637244678,-7.148880121174443,-7.6193806026130915
113,-3.9630773067474365,-2.1349523067474365,-5.908390045166016,-7.822452545166016,-6.681962123402627,-6.395264960825443,-6.275656935402367,-6.0412151812706725,-6.814802514229086,-7.639237670227885
